src_uid;dst_uid;
"PARAGRAPH:::CBCUS01C:::9000-CUSTFILE-CLOSE";"VARIABLE:::CBCUS01C:::CUSTFILE-STATUS"
"PARAGRAPH:::CBCUS01C:::9000-CUSTFILE-CLOSE";"VARIABLE:::CBCUS01C:::IO-STATUS"
"PARAGRAPH:::CBCUS01C:::Z-ABEND-PROGRAM";"VARIABLE:::CBCUS01C:::ABCODE"
"PARAGRAPH:::CBCUS01C:::Z-ABEND-PROGRAM";"VARIABLE:::CBCUS01C:::TIMING"
"PARAGRAPH:::CBCUS01C:::Z-DISPLAY-IO-STATUS";"VARIABLE:::CBCUS01C:::IO-STAT1"
"PARAGRAPH:::CBCUS01C:::Z-DISPLAY-IO-STATUS";"VARIABLE:::CBCUS01C:::IO-STAT2"
"PARAGRAPH:::CBCUS01C:::Z-DISPLAY-IO-STATUS";"VARIABLE:::CBCUS01C:::IO-STATUS"
"PARAGRAPH:::CBCUS01C:::Z-DISPLAY-IO-STATUS";"VARIABLE:::CBCUS01C:::IO-STATUS-04"
"PARAGRAPH:::CBCUS01C:::Z-DISPLAY-IO-STATUS";"VARIABLE:::CBCUS01C:::IO-STATUS-0403"
"PARAGRAPH:::CBCUS01C:::Z-DISPLAY-IO-STATUS";"VARIABLE:::CBCUS01C:::TWO-BYTES-BINARY"
"PARAGRAPH:::CBCUS01C:::Z-DISPLAY-IO-STATUS";"VARIABLE:::CBCUS01C:::TWO-BYTES-RIGHT"
"PARAGRAPH:::CBCUS01C:::__unnamed_paragraph__";"VARIABLE:::CBCUS01C:::END-OF-FILE"
"PARAGRAPH:::CBCUS01C:::__unnamed_paragraph__";"VARIABLE:::CVCUS01YFAKE:::CUSTOMER-RECORD2"
