src_uid;dst_uid;
"PROGRAM:::CBLDB23:::CBLDB23";"VARIABLE:::CBLDB23:::NOMORE-INPUT"
"PROGRAM:::CBLDB23:::CBLDB23";"VARIABLE:::CBLDB23:::REPREC"
"PROGRAM:::CBLDB23:::CBLDB23";"VARIABLE:::CBLDB23:::STATE"
"PROGRAM:::CBLDB23:::CBLDB23";"VARIABLE:::CBLDB23:::UD-ERROR-MESSAGE"
"PROGRAM:::CBLDB21:::CBLDB21";"VARIABLE:::CBLDB21:::ACCT-ADDR1"
"PROGRAM:::CBLDB21:::CBLDB21";"VARIABLE:::CBLDB21:::ACCT-ADDR2"
"PROGRAM:::CBLDB21:::CBLDB21";"VARIABLE:::CBLDB21:::ACCT-ADDR3"
"PROGRAM:::CBLDB21:::CBLDB21";"VARIABLE:::CBLDB21:::ACCT-BALANCE"
"PROGRAM:::CBLDB21:::CBLDB21";"VARIABLE:::CBLDB21:::ACCT-BALANCE-O"
"PROGRAM:::CBLDB21:::CBLDB21";"VARIABLE:::CBLDB21:::ACCT-COMMENT"
"PROGRAM:::CBLDB21:::CBLDB21";"VARIABLE:::CBLDB21:::ACCT-COMMENT-O"
"PROGRAM:::CBLDB21:::CBLDB21";"VARIABLE:::CBLDB21:::ACCT-FIRSTN"
"PROGRAM:::CBLDB21:::CBLDB21";"VARIABLE:::CBLDB21:::ACCT-FIRSTN-O"
"PROGRAM:::CBLDB21:::CBLDB21";"VARIABLE:::CBLDB21:::ACCT-LASTN"
"PROGRAM:::CBLDB21:::CBLDB21";"VARIABLE:::CBLDB21:::ACCT-LASTN-O"
"PROGRAM:::CBLDB21:::CBLDB21";"VARIABLE:::CBLDB21:::ACCT-LIMIT"
"PROGRAM:::CBLDB21:::CBLDB21";"VARIABLE:::CBLDB21:::ACCT-LIMIT-O"
"PROGRAM:::CBLDB21:::CBLDB21";"VARIABLE:::CBLDB21:::ACCT-NO"
"PROGRAM:::CBLDB21:::CBLDB21";"VARIABLE:::CBLDB21:::ACCT-NO-O"
"PROGRAM:::CBLDB21:::CBLDB21";"VARIABLE:::CBLDB21:::ACCT-RSRVD"
"PROGRAM:::CBLDB21:::CBLDB21";"VARIABLE:::CBLDB21:::CUSTOMER-RECORD"
"PROGRAM:::CBLDB21:::CBLDB21";"VARIABLE:::CBLDB21:::ERROR-LEN"
"PROGRAM:::CBLDB21:::CBLDB21";"VARIABLE:::CBLDB21:::ERROR-MESSAGE"
"PROGRAM:::CBLDB21:::CBLDB21";"VARIABLE:::CBLDB21:::ERROR-TEXT"
"PROGRAM:::CBLDB21:::CBLDB21";"VARIABLE:::CBLDB21:::ERROR-TEXT-HBOUND"
"PROGRAM:::CBLDB21:::CBLDB21";"VARIABLE:::CBLDB21:::ERROR-TEXT-LEN"
"PROGRAM:::CBLDB21:::CBLDB21";"VARIABLE:::CBLDB21:::REPREC"
"PROGRAM:::CBLDB21:::CBLDB21";"VARIABLE:::CBLDB21:::UD-ERROR-MESSAGE"
